118244,-75
118364,-72
118481,-71
118601,-73
118719,-74
118839,-74
118957,-74
119076,-76
119194,-75
119319,-75
119438,-75
119557,-76
119675,-75
119794,-76
119913,-76
120032,-76
120151,-75
120269,-73
120389,-71
120507,-76
120627,-70
120744,-69
120864,-68
120983,-72
121102,-74
121221,-74
121339,-74
121458,-75
121577,-75
121696,-76
121815,-76
121933,-75
122052,-75
122171,-75
122290,-75
122408,-75
122527,-75
122646,-75
122765,-76
122884,-76
123003,-75
123121,-75
123241,-76
123360,-75
123479,-75
123597,-74
123716,-75
123835,-77
123954,-73
124072,-81
124191,-81
124310,-76
124451,-72
124569,-75
124689,-76
124807,-74
124928,-75
125045,-64
125165,-78
125283,-70
125403,-78
125520,-79
125640,-73
125758,-75
125878,-74
125996,-73
126116,-73
126234,-74
126354,-76
126472,-74
126592,-73
126709,-74
126829,-73
126947,-75
127067,-75
127184,-74
127305,-75
127423,-74
127543,-75
127661,-75
127780,-74
127898,-75
128018,-73
128136,-76
128256,-75
128373,-75
128494,-73
128612,-74
128732,-75
128849,-74
128969,-73
129087,-77
129208,-75
129326,-78
129449,-72
129568,-77
129687,-73
129806,-72
129925,-73
130044,-71
130162,-76
130282,-80
130400,-80
130520,-81
130638,-76
130767,-75
130885,-78
131004,-75
131123,-79
131241,-75
131360,-70
131479,-68
131598,-67
131717,-66
131835,-69
131954,-67
132073,-73
132192,-76
132311,-76
132429,-72
132548,-78
132667,-70
132786,-80
132904,-78
133023,-79
133142,-81
133261,-80
133380,-81
133498,-80
133617,-77
133736,-76
133855,-76
133974,-71
134092,-71
134211,-74
134330,-73
134449,-72
134573,-75
134690,-74
134810,-74
134928,-78
135048,-74
135165,-75
135285,-75
135403,-74
135523,-74
135641,-75
135760,-75
135878,-75
135998,-75
136116,-75
136236,-75
136353,-74
136473,-74
136591,-74
136711,-76
136828,-75
136948,-75
137066,-74
137186,-75
137304,-74
137423,-75
137541,-75
137661,-74
137778,-74
137897,-74
138015,-75
138136,-75
138253,-74
138374,-75
138490,-75
138610,-74
138728,-74
138848,-75
138966,-75
139085,-74
139203,-74
139332,-75
139458,-75
139586,-75
139710,-75
139829,-74
139948,-75
140066,-73
140185,-75
140304,-75
140423,-74
140541,-74
140660,-75
140779,-75
140899,-75
141017,-74
141136,-74
141254,-75
141374,-75
141492,-75
141612,-76
141730,-81
141849,-67
141968,-75
142087,-77
142205,-77
142324,-76
142443,-74
142562,-73
142681,-75
142799,-73
142918,-75
143037,-74
143156,-73
143275,-74
143393,-74
143512,-74
143631,-75
143750,-74
143868,-75
143987,-75
144106,-67
144225,-78
144344,-80
144462,-69
144581,-74
144706,-77
144824,-72
144944,-73
145060,-75
145180,-74
145298,-75
145418,-74
145536,-75
145655,-75
145785,-74
145903,-74
146021,-74
146141,-74
146258,-74
146378,-74
146495,-75
146616,-75
146734,-75
146853,-74
146971,-75
147091,-73
147209,-74
147329,-73
147446,-74
147566,-74
147684,-77
147805,-75
147922,-74
148042,-74
148160,-75
148280,-74
148398,-75
148517,-74
148635,-76
148756,-76
148874,-75
148994,-74
149111,-77
149231,-73
149349,-75
149469,-75
149586,-75
149707,-75
149830,-74
149949,-75
150069,-75
150187,-74
150306,-75
150425,-75
150544,-75
150663,-74
150781,-74
150900,-74
151020,-75
151139,-74
151258,-74
151376,-74
151495,-75
151614,-74
151733,-74
151852,-74
151971,-74
152089,-74
152209,-75
152328,-75
152446,-74
152565,-75
152684,-75
152803,-75
152922,-75
153040,-75
153159,-75
153278,-74
153398,-75
153517,-74
153635,-75
153754,-75
153873,-75
153992,-75
154110,-75
154229,-75
154348,-75
154467,-75
154586,-74
154704,-74
154824,-75
154947,-75
155067,-75
155185,-75
155304,-74
155422,-75
155542,-75
155660,-74
155781,-72
155898,-73
156018,-74
156136,-75
156256,-74
156374,-74
156493,-74
156611,-74
156731,-74
156849,-74
156969,-74
157087,-74
157207,-74
157325,-74
157445,-74
157562,-74
157682,-74
157800,-74
157920,-74
158038,-74
158158,-74
158275,-74
158396,-74
158514,-74
158633,-74
158751,-74
158871,-73
158989,-73
159109,-74
159226,-74
159346,-74
159464,-74
159585,-74
159702,-74
159822,-74
159945,-74
160064,-74
160183,-74
160302,-74
160420,-74
160539,-74
160658,-74
160778,-74
160906,-74
161024,-74
161142,-74
161261,-74
161380,-74
161499,-74
161617,-74
161736,-74
161855,-74
161974,-74
162093,-74
162211,-74
162330,-74
162449,-74
162568,-74
162686,-74
162805,-74
162924,-74
163043,-74
163162,-74
163280,-74
163399,-74
163518,-74
163637,-74
163756,-74
163874,-74
163993,-75
164112,-74
164231,-74
164349,-74
164468,-74
164587,-74
164706,-74
164825,-74
164943,-74
165066,-74
165186,-75
165304,-74
165425,-75
165541,-74
165662,-74
165780,-75
165900,-74
166018,-74
166137,-74
166255,-74
166375,-74
166493,-74
166612,-74
166730,-74
166850,-74
166968,-74
167088,-74
167205,-74
167325,-74
167443,-74
167563,-74
167681,-74
167800,-74
167918,-74
168038,-74
168156,-74
168275,-74
168393,-74
168513,-74
168631,-74
168751,-74
168868,-74
168988,-74
169106,-74
169226,-74
169344,-74
169463,-74
169581,-74
169701,-74
169818,-74
169938,-74
170055,-74
170180,-74
170299,-74
170418,-74
170536,-74
170655,-74
170774,-74
170893,-74
171012,-74
171130,-74
171249,-74
171368,-74
171487,-74
171606,-74
171724,-74
171843,-74
171962,-74
172081,-74
172199,-74
172318,-74
172437,-74
172556,-74
172675,-74
172793,-74
172912,-74
173031,-74
173150,-74
173268,-74
173387,-74
173506,-74
173625,-74
173744,-74
173862,-74
173981,-74
174100,-74
174219,-74
174338,-74
174456,-74
174575,-74
174694,-74
174813,-74
174931,-74
175050,-74
175173,-74
175293,-74
175411,-74
175531,-73
175647,-74
175767,-74
175897,-74
176014,-74
176132,-73
176251,-74
176369,-75
176492,-73
176614,-75
176734,-74
176851,-74
176971,-73
177089,-74
177209,-73
177327,-74
177446,-76
177564,-72
177684,-70
177802,-72
177922,-74
178039,-74
178159,-75
178276,-75
178396,-75
178513,-74
178633,-75
178751,-75
178871,-75
178989,-75
179108,-74
179226,-74
179346,-74
179464,-74
179584,-75
179700,-75
179821,-75
179938,-75
180058,-75
180175,-75
180299,-74
180419,-74
180537,-74
180657,-74
180774,-74
180893,-74
181012,-74
181131,-74
181250,-74
181368,-75
181487,-74
181606,-75
181725,-74
181843,-75
181962,-74
182081,-74
182200,-74
182319,-74
182437,-74
182556,-74
182675,-74
182794,-74
182913,-74
183031,-74
183150,-74
183269,-74
183387,-73
183506,-75
183624,-74
183743,-75
183862,-74
183984,-77
184105,-75
184225,-74
184343,-77
184463,-72
184581,-76
184700,-73
184818,-71
184938,-73
185056,-75
185176,-68
185293,-69
185418,-71
185536,-74
185656,-72
185774,-76
185893,-72
186011,-72
186131,-74
186249,-73
186369,-73
186486,-74
186607,-74
186724,-73
186845,-74
186962,-74
187082,-74
187200,-75
187320,-76
187438,-71
187557,-78
187675,-76
187795,-76
187913,-70
188033,-75
188150,-74
188271,-72
188388,-73
188509,-73
188626,-74
188746,-76
188864,-74
188984,-74
189102,-76
189221,-79
189339,-72
189459,-75
189577,-79
189697,-73
189814,-72
189934,-71
190052,-77
190172,-72
190289,-73
190414,-72
190533,-70
190652,-75
190771,-76
190891,-78
191019,-74
191136,-73
191255,-75
191393,-76
191512,-74
191631,-74
191750,-74
191867,-74
191987,-75
192105,-74
192225,-73
192344,-74
192462,-78
192581,-66
192700,-75
192818,-80
192937,-71
193055,-78
193175,-73
193293,-74
193413,-76
193530,-73
193650,-75
193768,-74
193888,-74
194006,-74
194125,-74
194243,-74
194363,-74
194481,-74
194600,-74
194718,-74
194838,-74
194956,-73
195076,-74
195193,-76
195313,-74
195432,-75
195556,-77
195674,-75
195793,-73
195911,-75
196031,-74
196149,-75
196269,-74
196386,-74
196506,-74
196624,-74
196744,-74
196861,-75
196981,-74
197099,-73
197219,-74
197337,-73
197456,-74
197574,-74
197694,-74
197812,-74
197932,-74
198049,-74
198169,-74
198287,-74
198411,-74
198537,-73
198657,-74
198774,-74
198894,-74
199012,-74
199132,-74
199249,-74
199369,-74
199487,-74
199607,-74
199725,-74
199844,-74
199962,-74
200082,-74
200200,-74
200320,-74
200437,-74
200558,-74
200681,-74
200800,-74
200919,-74
201037,-74
201156,-74
201275,-75
201394,-74
201512,-74
201631,-74
201750,-74
201869,-74
201988,-74
202106,-74
202225,-74
202344,-74
202463,-74
202582,-74
202700,-74
202819,-74
202938,-74
203057,-74
203175,-74
203294,-74
203413,-74
203532,-74
203651,-74
203769,-75
203888,-74
204007,-74
204126,-75
204244,-74
204363,-75
204483,-75
204601,-74
204721,-74
204838,-74
204958,-74
205077,-75
205196,-73
205314,-74
205433,-73
205551,-77
205675,-70
205793,-73
205917,-80
206043,-71
206204,-75
206322,-76
206442,-77
206560,-75
206680,-74
206796,-76
206916,-74
207034,-75
207198,-74
207315,-75
207435,-74
207553,-74
207673,-74
207791,-74
207910,-74
208028,-74
208191,-74
208308,-74
208429,-74
208545,-74
208666,-74
208783,-74
208904,-74
209020,-74
209185,-74
209303,-74
209423,-75
209541,-74
209661,-74
209778,-74
209899,-74
210017,-74
210178,-74
210295,-74
210415,-75
210533,-74
210653,-74
210770,-73
210890,-73
211057,-72
211176,-76
211295,-72
211414,-72
211532,-77
211651,-76
211770,-78
211889,-71
212051,-69
212170,-80
212289,-65
212408,-81
212527,-70
212645,-74
212764,-67
212883,-72
213044,-76
213163,-71
213281,-75
213399,-75
213519,-74
213637,-75
213769,-74
213892,-75
214053,-74
214172,-74
214291,-75
214410,-74
214529,-74
214647,-74
214766,-75
214885,-74
215042,-75
215160,-75
215279,-74
215398,-73
215517,-74
215635,-73
215754,-77
215873,-73
216036,-71
216154,-79
216273,-67
216396,-68
216516,-69
216634,-71
216754,-70
216871,-73
216991,-72
217109,-76
217229,-74
217347,-74
217466,-74
217584,-74
217704,-75
217822,-74
217942,-74
218058,-73
218178,-74
218296,-75
218416,-75
218533,-73
218653,-75
218771,-75
218891,-74
219009,-75
219128,-75
219246,-75
219366,-74
219484,-75
219603,-74
219721,-74
219841,-74
219959,-74
220079,-74
220196,-74
220316,-74
220434,-74
220554,-74
220670,-74
220790,-74
220908,-74
221029,-75
221147,-74
221266,-75
221389,-73
221509,-73
221631,-74
221749,-73
221868,-73
221986,-74
222105,-72
222224,-75
222343,-76
222461,-74
222580,-74
222699,-77
222818,-75
222937,-72
223056,-73
223174,-74
223294,-74
223412,-74
223532,-74
223650,-74
223769,-75
223888,-74
224007,-74
224125,-75
224244,-74
224363,-75
224482,-74
224601,-75
224720,-74
224838,-74
224958,-74
225076,-75
225196,-74
225314,-74
225433,-75
225552,-74
225671,-74
225789,-74
225908,-74
226027,-74
226146,-74
226265,-74
226384,-74
226507,-74
226627,-74
226745,-74
226865,-74
226982,-74
227102,-74
227220,-74
227340,-75
227458,-74
227577,-74
227695,-73
227816,-74
227934,-74
228054,-75
228171,-75
228291,-75
228408,-75
228541,-75
228669,-74
228800,-74
228918,-74
229039,-74
229156,-75
229276,-74
229394,-74
229514,-75
229632,-74
229751,-74
229869,-74
229990,-74
230108,-74
230227,-74
230345,-75
230465,-75
230583,-75
230703,-74
230820,-74
230940,-74
231058,-75
231179,-74
231297,-74
231416,-74
231534,-74
231659,-74
231778,-74
231897,-75
232015,-75
232134,-74
232254,-75
232372,-74
232492,-74
232610,-75
232729,-75
232848,-74
232967,-75
233085,-75
233204,-74
233323,-74
233443,-75
233561,-74
233680,-74
233799,-74
233918,-74
234037,-74
234156,-74
234274,-74
234393,-74
234512,-74
234632,-74
234749,-74
234869,-74
234988,-74
235107,-74
235226,-74
235344,-74
235463,-74
235582,-74
235701,-74
235820,-74
235938,-74
236059,-74
236177,-74
236297,-74
236414,-74
236534,-75
236669,-74
236786,-74
236904,-74
237024,-74
237142,-74
237261,-74
237379,-74
237499,-74
237617,-74
237737,-74
237855,-74
237975,-74
238093,-74
238213,-74
238330,-74
238450,-74
238568,-74
238688,-74
238806,-74
238926,-74
239044,-75
239164,-74
239282,-74
239401,-74
239519,-75
239639,-74
239757,-74
239877,-74
239994,-74
240115,-74
240233,-74
240353,-74
240471,-74
240590,-59
240708,-61
240828,-61
240946,-62
241067,-61
241184,-61
241304,-62
241422,-70
241542,-74
241659,-74
241783,-61
241903,-63
242022,-59
242141,-62
242259,-61
242378,-62
242497,-62
242616,-62
242735,-62
242853,-61
242972,-61
243091,-61
243210,-61
243329,-62
243449,-62
243568,-62
243687,-62
243806,-61
243924,-67
244043,-70
244162,-79
244281,-76
244400,-72
244518,-73
244637,-61
244757,-60
244875,-61
244995,-63
245113,-61
245232,-62
245351,-61
245470,-63
245588,-74
245707,-75
245826,-73
245945,-74
246064,-65
246182,-67
246301,-61
246421,-60
246539,-60
246659,-60
246776,-60
246901,-62
247019,-62
247139,-61
247257,-61
247376,-61
247494,-62
247614,-60
247732,-62
247852,-61
247969,-61
248089,-62
248207,-61
248328,-61
248444,-61
248565,-60
248683,-61
248803,-61
248921,-61
249040,-61
249158,-61
249278,-61
249396,-61
249516,-61
249633,-61
249753,-61
249871,-61
249991,-61
250108,-61
250228,-61
250346,-61
250466,-61
250584,-61
250703,-61
250821,-61
250943,-61
251060,-61
251180,-61
251297,-61
251417,-61
251535,-61
251655,-61
251785,-61
251907,-61
252025,-61
252144,-61
252263,-61
252382,-61
252500,-61
252619,-61
252738,-61
252857,-61
252977,-61
253094,-61
253214,-61
253332,-61
253452,-61
253571,-61
253689,-61
253808,-61
253927,-61
254046,-61
254164,-61
254283,-61
254402,-61
254521,-61
254640,-61
254758,-61
254877,-61
254996,-61
255115,-61
255234,-61
255353,-61
255471,-61
255591,-61
255710,-61
255828,-61
255947,-61
256066,-61
256185,-61
256304,-61
256422,-61
256541,-61
256660,-61
256779,-61
256898,-61
257021,-61
257139,-61
257259,-61
257377,-61
257497,-61
257614,-61
257734,-61
257852,-61
257972,-61
258089,-61
258208,-61
258328,-61
258448,-61
258565,-61
258685,-61
258802,-61
258922,-61
259040,-61
259160,-61
259277,-61
259397,-61
259515,-61
259635,-61
259752,-61
259872,-61
259990,-61
260110,-61
260228,-61
260347,-61
260464,-61
260585,-61
260702,-61
260822,-61
260939,-61
261059,-61
261177,-61
261297,-61
261414,-61
261534,-61
261652,-61
261772,-61
261889,-61
262008,-61
262132,-61
262250,-61
262370,-61
262488,-61
262607,-61
262725,-61
262845,-61
262963,-61
263081,-61
263200,-61
263319,-61
263438,-61
263557,-61
263675,-61
263794,-61
263913,-61
264032,-61
264151,-61
264269,-61
264388,-61
264507,-61
264625,-61
264744,-61
264862,-61
264981,-61
265100,-61
265219,-61
265337,-61
265456,-61
265575,-61
265694,-61
265812,-61
265943,-61
266060,-61
266180,-61
266298,-61
266417,-61
266535,-61
266654,-61
266774,-61
266903,-61
267020,-61
267145,-61
267262,-61
267382,-61
267500,-61
267620,-61
267738,-61
267857,-61
267975,-61
268095,-61
268213,-61
268333,-61
268450,-61
268570,-61
268688,-61
268808,-61
268925,-61
269046,-61
269164,-61
269284,-61
269402,-61
269521,-61
269639,-61
269759,-61
269877,-61
269997,-61
270114,-61
270234,-60
270352,-60
270472,-61
270589,-61
270710,-61
270828,-61
270948,-61
271066,-62
271185,-61
271303,-61
271423,-62
271541,-62
271661,-61
271778,-61
271898,-61
272016,-61
272136,-61
272260,-62
272378,-61
272497,-61
272616,-61
272735,-61
272854,-61
272972,-61
273091,-61
273214,-61
273338,-61
273458,-61
273575,-61
273695,-61
273813,-61
273933,-61
274052,-61
274170,-61
274289,-61
274408,-61
274527,-61
274646,-61
274764,-61
274883,-61
275002,-61
275121,-61
275239,-61
275358,-61
275477,-61
275596,-61
275715,-61
275833,-61
275952,-61
276072,-61
276190,-61
276310,-61
276427,-61
276547,-61
276666,-61
276785,-61
276903,-61
277022,-61
277141,-61
277260,-61
277383,-61
277502,-61
277620,-61
277740,-62
277858,-61
277978,-61
278095,-61
278216,-60
278333,-62
278454,-63
278572,-74
278691,-72
278809,-75
278929,-73
279047,-65
279166,-65
279284,-61
279404,-61
279522,-60
279642,-61
279759,-60
279879,-62
279997,-61
280117,-62
280235,-62
280354,-62
280472,-62
280592,-76
280726,-69
280852,-63
280969,-62
281090,-61
281207,-61
281327,-61
281444,-61
281564,-62
281681,-61
281801,-61
281924,-61
282042,-62
282160,-62
282278,-61
282402,-62
282521,-62
282640,-61
282759,-62
282877,-70
282996,-75
283115,-76
283234,-62
283353,-61
283471,-60
283590,-61
283709,-61
283828,-62
283947,-62
284065,-61
284184,-61
284303,-62
284422,-61
284540,-61
284659,-61
284778,-62
284897,-61
285016,-61
285134,-62
285253,-61
285372,-77
285491,-67
285609,-71
285728,-69
285847,-67
285966,-63
286085,-64
286203,-61
286322,-62
286441,-61
286560,-62
286679,-61
286797,-61
286916,-61
287035,-62
287154,-63
287272,-63
287391,-76
287514,-76
287634,-78
287763,-68
287888,-60
288006,-59
288125,-61
288243,-62
288363,-61
